MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedianHouseValue
0.8454115646268764,-1.4048090384459861,0.16787173228639576,-0.1614266719304007,0.11370801176502383,-0.004525974741732845,0.3043115587129852,0.1297556834594278,1.338
-1.1430220488915492,-1.4843021147102018,-0.24587687236271236,0.13293370946536398,1.466101207579338,-0.11758116750914815,-0.8852494896412947,1.3214592200364865,0.959
-0.239266216283223,1.8544070883868518,-0.29443763922571625,-0.18263933214422018,-0.38422636514759756,-0.0627122547353416,1.3861564491454224,-1.637770990539323,1.833
-0.4226431526740467,-1.245822885917555,0.2234789852055734,0.12213444944812595,1.37354197744756,0.07267855505166239,0.9365585726020719,-0.6763967089309367,1.19
-0.6173343819970168,-1.0073436571249084,-0.17605543703822227,-0.06746020356979521,-0.5453479879695817,-0.18920642748637628,-0.721333597151531,0.9509295489999239,1.193
0.886719407690467,-1.0073436571249084,0.10167857126314046,-0.11348986087518763,2.119157997953551,-0.04889242991594346,-0.6557672401556255,0.49027103906257175,2.766
0.2682758864748483,-1.8817674960312796,0.35608589281296776,-0.14382467728489112,-0.9035864897759084,-0.05192723415781299,1.6858883668409894,-0.8065828095654082,1.882
-0.1328478195535076,0.5030247918951872,-0.3594380457549217,-0.24212700970036607,-0.48706995418290666,-0.09434149755301974,-0.683867107439586,0.5954213511134857,2.618
-0.23996001726491126,-0.1329198182185373,-0.44162984080174095,-0.17702613590302504,-0.4733574756448654,-0.04736610597903492,-0.8571496223573343,0.8257506060821654,1.969
-0.047083344355587274,-1.1663298096533397,1.4106728943025217,1.9803955250165803,-0.5290644197056579,-0.1950365878272048,0.8194757922522412,-1.2121625846189468,1.375
-0.22469639566777055,1.2184624782731273,-0.46567532706054904,-0.19658649405850512,0.21055239143993987,-0.06552692826884848,-0.6979170410815662,0.6304714551304619,2.479
-1.074922814073537,-0.21241289448275286,-0.3623147564921702,-0.19129893077581106,0.5027995902819431,0.016713627011786553,1.625005321059076,-0.9968548028003987,0.612
0.353986992366485,-1.0073436571249084,0.26607422943011166,-0.09850950983989723,-0.19825087497541366,-0.020074552540953753,1.5453890304211937,-0.8015756518486952,1.963
0.08025582043734208,-1.0073436571249084,-0.10327233053457173,-0.16786776308844292,-0.34994516880249454,-0.13012304620110557,-0.9320826017812277,0.8958508141161104,2.234
-1.3392076187904631,1.1389694020089116,-0.4427342545957755,0.023177863366274264,-0.1862524562546276,0.006092999292819699,-0.7728500205054563,0.660514401430725,1.108
-1.1650102030804372,-1.245822885917555,-0.5088056339618346,0.08170824561589275,-0.04227143160519492,-0.1130908265982695,2.463318028363864,-2.248644231977984,0.788
0.5428075979982468,1.2184624782731273,0.1999775380782903,-0.002779875120004388,-0.7647476445782411,-0.0703493550124468,-0.8384163775013618,0.7256074517479572,2.183
1.0655065837408917,0.42353171563097164,0.31947367708143426,-0.19158192419514403,-0.6567618760911665,0.025012211764481276,-0.8618329335713265,0.8257506060821654,2.274
0.163672046158779,-1.9612605722954952,0.07622518549700612,-0.20978648658452473,-0.4416473690256451,-0.044530971945640055,-0.4637514803819047,-0.4460674539622642,1.726
5.9508795116453195,0.8209970969520494,1.3855882684976701,-0.14843391754943622,-0.8710193532480605,-0.06228200125485508,-0.7494334644354914,0.5453497739463852,5.00001
-0.43342375254335586,1.0594763257446962,0.07854588258576467,-0.025373058145213793,0.024576901267755972,0.14765103548027614,-0.758800086863476,0.9309009181330794,1.181
0.38712933156866824,0.5825178681594028,0.06874738376656268,-0.20946710829699172,-0.9635785833798386,-0.1064260083527714,0.8007425473962686,-1.1921339537521023,2.476
0.6831155042181176,0.5030247918951872,0.1884486476931345,0.05830446877501202,-0.3585154678887703,0.09877730067262301,-0.6464006177276376,0.5703855625299354,1.959
0.3619390190027576,-1.0073436571249084,0.17968180504237355,-0.3430163676069431,-0.791315571745696,-0.03635615581639629,1.105157776305828,-0.8866973330327719,1.669
0.694750012987966,-0.7688644283322618,0.2768999630828436,-0.17964869480259976,0.6579220037435343,0.07057886285223129,0.6836597670464379,-1.0369120645340806,4.367
-0.16508288054886777,-0.8483575045964773,-0.019615560510491296,-0.07736808559770261,2.021456588370007,-0.06426993006510293,1.418939627643375,-0.881690175316059,0.986
-0.465125120475879,0.18505248683832495,-0.6427548396472924,-0.08822705813747114,-0.3096647630969985,-0.16729358754547122,-1.3348473661846452,1.1712444885351778,2.125
0.5583380661268065,-0.6098782758038306,1.2845285138918467,0.7739999053033936,-1.0552807836029892,-0.08329726027978905,-0.7400668420075035,1.3064377468863548,1.175
0.6324146632485943,-2.120246724823926,1.213090551070951,0.378929989317,0.30911083093211106,0.01610895796884689,1.2690736687955917,-1.1771124806019708,2.051
0.5507596246345194,0.7415040206878338,0.1252267803659127,-0.021672675227590393,-0.7861733922939305,-0.0060200314241774106,-0.6557672401556255,0.6054356665469116,2.315
-0.2599735071213021,0.18505248683832495,-0.12763685184279053,-0.10787339860370912,-0.42964895030485906,0.09727432798248307,-0.7260169083655234,0.8257506060821654,1.534
2.4244492296429714,0.6620109444236183,0.6396388676011145,-0.15118607734441905,-0.41593647176681786,-0.045537722700472995,0.805425858610261,-1.2572270040693345,5.00001
0.038574392229765414,0.7415040206878338,-0.2380690872340603,-0.13196464385565165,-0.08597995694520127,0.03857376056593617,-0.7353835307935113,0.7556503980482203,2.052
-0.34611156746320826,-0.6893713520680462,-0.513877899446275,-0.07475128611049339,0.41538253960193045,0.04816298769701389,-0.8758828672133068,0.6555072437140121,1.691
-0.9404321622385904,-0.9278505808606928,-0.5498841544653035,-0.052332990830757896,-0.45107469802054845,-0.10948653064746365,-0.8758828672133068,0.7206002940312443,1.813
-0.3941439431185462,1.1389694020089116,-0.4440373170755359,-0.1374836693128223,-0.11083382429540097,-0.1199158039455829,0.8990920828901269,-1.3723916315536744,3.184
-0.8066353113853322,-1.4048090384459861,0.04848495327116722,0.1998728310662661,-0.6739024742637181,-0.06106896402277375,-0.7915832653614288,1.556795632721872,0.894
-0.5363197750583466,-1.0073436571249084,0.02351801330000126,-0.12367242213570391,-0.05512688023460856,-0.03977235603433133,2.1308029321703477,-1.3974274201372245,0.877
0.2136790861466143,-0.8483575045964773,0.283160575744324,-0.13504919009930336,0.9141739464231794,0.004995212231157244,0.7820093025402961,-0.5111605042794963,1.463
-0.12532274736750465,1.3774486308015583,-0.42397911944482525,-0.1474214020595007,0.30225459166309043,-0.10057633297586083,0.997441618383985,-1.452506155021038,3.522
0.1187350902678961,1.8544070883868518,0.3103379012116618,0.29974471983350087,-0.6353361283754773,0.032545865844372586,-0.7260169083655234,0.6655215591474308,3.5
-0.5535046916817009,0.8209970969520494,0.47860432032964595,-0.04833586379660251,-0.8435943961719781,-0.042832960181721724,0.7539094352563357,-1.172105322885265,2.913
0.46232668412241423,-1.5637951909744174,0.3477467448817322,-0.203608168677421,-0.7724609137558893,-0.003066264189919194,0.9506085062440521,-0.6914181820810683,1.637
-1.411096074354619,-0.4508921232753995,-0.7302967942044161,-0.3513596815905528,-0.6121963208425326,0.1406140998766298,-0.7728500205054563,0.6755358745808566,0.875
-0.30160156602259497,1.2979555545373427,-0.31655213220000256,-0.1074109289117057,-0.882160742060219,-0.13036052155591807,1.3065401585075367,-1.5576564670719593,1.783
-0.591983961512255,-1.086836733389124,0.18641694307203271,-0.06646999955816184,-0.19139463570639306,-0.02837965059055733,0.5337938081986544,-0.05050199434214417,0.763
-0.8637938384151843,1.8544070883868518,-0.9168433190349741,-0.20268646157706047,-0.5779151244974297,-0.03851215127905398,-0.7260169083655234,0.6354786128471748,2.063
-0.7359743498657015,0.18505248683832495,-0.45831437776162265,-0.05734477318896797,-0.02941598297578129,0.10090888863947704,-0.7447501532214958,0.7806861866317706,1.706
-0.4722766075178959,-1.0073436571249084,0.7550384377200445,0.9757908644539945,1.3863974260769736,-0.1025373149659359,-0.843099688715354,1.5317598441383218,1.109
0.9032105233321329,-0.371399047011184,0.5033164220848332,-0.17164135910193862,2.680512588104613,0.048544356792108875,-0.843099688715354,0.6655215591474308,1.975
0.23123758791395435,0.10555941057410939,-0.4474674565702101,-0.008897543726270198,-0.5607745263248781,-0.02892994922279753,-0.8243664438593815,0.6204571396970432,2.4
1.9046855557459301,0.5030247918951872,0.389599041520233,-0.25786773537673446,-0.5976268123958639,-0.0712546344908704,-0.7119669747235431,0.7556503980482203,5.00001
-0.4934642221125285,1.1389694020089116,-0.2070731718645517,0.20614352226643798,-0.42622083067034877,0.09941854204916993,0.7960592361822764,-1.1520766920184204,1.708
1.1529788767398905,1.1389694020089116,-0.11934809052997876,-0.18263933214422018,-0.7853163623853029,-0.0774997358954473,-0.6651338625836134,0.6755358745808566,2.542
-1.1990598204894436,0.2645455631025405,-0.7060679186109335,-0.20895118952482306,-0.5042105523554582,0.1287571633654723,-0.7962665765754211,0.6505000859972992,0.897
0.25370606585939603,1.8544070883868518,0.048694372052125776,-0.21783461404239013,-0.4759285653707482,-0.03272123527753179,-0.6932337298675706,0.6505000859972992,2.926
0.4731072839917234,0.9799832494804805,-0.029213647215629295,-0.16033751333751534,-0.31480694254876396,-0.06077495691220229,0.9412418838160642,-1.417456051004069,3.026
-0.41196929141730493,-0.4508921232753995,-0.17650742087374463,0.148860000157228,0.35453341608937256,-0.12507393177445206,0.6180934100505324,-1.1871267960353895,2.638
0.8425829913938397,-1.9612605722954952,-0.1314566188653124,-0.04722293823022998,-0.08940807657971157,-0.15781056687944647,-0.9367659129952199,0.8658078678158473,5.00001
0.9080137608976669,-0.9278505808606928,0.5196787985026864,-0.1230928141552791,-0.26167108821385426,0.035917674277502795,-1.395730411966555,1.2914162737362234,2.669
-0.4282469298338361,-0.21241289448275286,-0.6669058110187623,0.03025553535383115,0.4590910649419368,0.11667903385459763,0.8522589707501939,-1.312305738953148,2.11
-0.7282891697608476,-0.6893713520680462,-0.10280218534361255,-0.11825266937756802,-0.5110667916244788,-0.07988189950957986,2.2759855798041353,-1.4074417355706503,1.006
-0.5165197624270906,1.6954209358584205,-0.08286138072909652,-0.04353234468540412,-0.1622556188130555,-0.04708289867381666,-0.7260169083655234,0.910872287266242,1.672
-0.4371062346769317,-0.7688644283322618,-0.49256641042334587,-0.16058178645958018,2.3419857741967203,-0.01344474267790208,-1.1709314736948815,1.126180069084783,1.785
0.8332967321004742,0.34403863936675605,0.1641913258533147,-0.12956911313655559,-0.4819277747311412,0.012123688823316336,-0.7072836635095507,0.8257506060821654,2.194
-1.1261573481058973,-0.7688644283322618,-0.8969441893980789,-0.10243031632550428,1.623794710766812,0.043963860560678275,-0.7447501532214958,0.6755358745808566,1.625
-0.15873193310110628,-1.4048090384459861,0.22108079334545264,-0.15447430909896362,4.354291999654268,-0.025060083720986528,2.294718824660108,-1.3623773161202557,1.001
-0.04206662956491872,1.0594763257446962,-0.10220084313446297,-0.06717801705634235,-0.4990683729036927,-0.04971968887396654,1.0770579090218708,-1.3723916315536744,1.446
-0.006629410192535892,-1.245822885917555,0.18976651015006518,-0.024863005364676578,0.3133959804752489,0.022544604309676138,0.9178253277460994,-0.6763967089309367,1.293
-0.8105312707440427,1.3774486308015583,-0.6990580888271148,-0.0744188113923615,-0.21196335351345488,0.03637925419876375,0.9927583071699928,-1.312305738953148,0.987
4.482049464105083,-1.4843021147102018,0.988059172015377,-0.24313870489689912,-0.19825087497541366,-0.000653897619290862,1.0302247968819378,-1.1871267960353895,5.00001
-0.5099019684479107,0.8209970969520494,-0.394876323520937,-0.016794897745268256,-1.1289853557449607,0.0471614461966569,-0.683867107439586,0.2699560995273179,2.75
-1.1566845913001789,-0.6098782758038306,-0.4205145008824576,-0.22607477924870767,-0.42622083067034877,-0.03752398669200251,1.6296886322730717,-1.0118762759505304,0.838
-1.182675443460345,-0.4508921232753995,2.080802655011541,3.247537455389035,-0.06883935877264977,-0.08984609958360097,-0.6604505513696178,1.341487850903331,1.245
0.9051318183583468,1.6954209358584205,0.08797601678770331,-0.0013435529254900286,0.2525468569626911,-0.05037012632367133,-0.7072836635095507,0.6855501900142753,2.581
-0.856162027616614,0.6620109444236183,-0.7466890906484711,-0.2043570556964638,-0.4707863859189827,0.05655127828738999,-0.7541167756494838,0.6905573477309882,1.65
-0.91337392395275,-0.6098782758038306,-0.6192103754342431,-0.0767654298270322,0.23026407933837412,-0.07002861272970991,-0.899299423283275,0.6505000859972992,2.423
1.2850679097920703,-1.086836733389124,0.6898722900015294,-0.1968915882253801,-0.4605020270154518,0.05553753620787067,1.2831236024375718,-0.8917044907494848,1.435
-0.2967983284570613,0.5030247918951872,-0.4106190640060811,0.05139771508324854,-0.5213511505280096,-0.04705102804563248,1.3065401585075367,-1.5576564670719593,1.578
-0.07093942426440525,1.5364347833299894,-0.3774523194888354,-0.3597547475217417,-0.6121963208425326,-0.09764271076406936,-0.7447501532214958,0.6204571396970432,3.85
1.7263787034520586,-1.4048090384459861,0.8622988097354893,-0.15899844084760917,0.04943076861795566,0.019639190702953144,-0.7072836635095507,0.9659510221500555,3.25
-0.5201488752543829,0.900490173216265,-0.34624470764812154,-0.06467146656713653,0.15913059692228534,0.08742852285987283,-0.8103165102174013,0.6505000859972992,1.202
0.33461393418549884,-1.0073436571249084,0.13298849863264575,0.003935656554600936,-0.621623649837436,-0.13875369031841717,-1.2880142540447121,1.2413446965691228,1.615
-0.9537744888095175,0.6620109444236183,6.904337906772011,6.92672134834027,-0.9361536263037562,-0.07565022998385369,1.1566741996597532,-0.26580977616069223,0.889
-1.1428085716664145,0.9799832494804805,-0.10560844898631083,-0.06717801705634235,-0.904443519684536,-0.09028333346464444,-0.384135189744019,2.5031484411801266,0.485
-0.655973759746422,0.5030247918951872,-0.6431781866949374,-0.2584539307265983,-0.6653321751774424,-0.17853425659929562,-0.5714676383037475,-0.05550915205885707,3.188
-0.6935991206764368,1.8544070883868518,0.2064963630115754,0.05739866501215775,-0.6970422817966626,-0.04676419239197479,1.6390552547010564,-1.813021510624182,1.129
-1.161914783315982,1.456941707065774,-1.2094690294177324,-0.10704040858328466,2.3951216285316304,-0.025299843939732763,-0.7447501532214958,0.6404857705638806,1.875
0.47684313543158285,0.5030247918951872,-0.2913606778359238,-0.18263933214422018,-0.0019910258996988714,-0.02490812357101666,0.8147924810382489,-1.2171697423356527,2.397
-0.8472493534672345,1.1389694020089116,-0.04277868775605251,-0.05559064936359444,-0.21367741333071003,-0.1248777361873502,1.9153706163266584,-1.1270409034348703,0.851
-1.3002480252033557,-1.086836733389124,-0.405546735098344,-0.08686705598593857,2.833920941748949,-0.008824598323925561,0.974025062314017,-1.3974274201372245,2.034
-0.35924041680900065,1.8544070883868518,-0.4715237912579831,-0.10346013169333178,-0.2531007891275785,-0.142985602708556,-0.7353835307935113,0.6154499819803303,2.25
-0.534985542401254,1.2184624782731273,-0.09466051973043607,-0.350931654873784,-0.7056125808829384,-0.10775328477227959,-0.6885504186535782,0.7105859785978256,2.188
0.7371252421772312,0.34403863936675605,-0.07138054433551029,-0.18024839010177127,1.1061486459557563,0.06572726237421263,0.875675526820162,-1.1821196383186836,1.969
-1.0187249345567913,1.0594763257446962,-0.26066116553002505,0.1036073848394511,-0.19482275534090338,-0.03222088583064302,-0.7541167756494838,0.625464297413749,1.346
1.4704728798216746,-1.0073436571249084,1.2274098706690024,-0.056056029153999716,-0.474214505553493,0.06748069232322244,1.0676912865938828,-1.172105322885265,3.126
-0.46496501255702777,0.5030247918951872,-0.3262994100905278,-0.2567974125665158,-0.6421923676444978,-0.03863485020782314,-1.3442139886126296,1.3114449046030678,1.364
0.1596693481875007,0.7415040206878338,0.00197377394823593,-0.07558013153456788,-0.235960190955027,-0.046093562553845564,-0.7260169083655234,0.7756790289150577,2.353
-1.080526591233326,1.8544070883868518,-0.20453227947328323,-0.09142489322479645,-0.4330770699393694,0.1492227869617608,-0.7494334644354914,0.7055788208811127,1.33
-0.40727279246433856,1.8544070883868518,-0.1936858590862101,-0.27436334893470204,-0.8607349943445296,-0.08943700500037656,0.9787083735280125,-0.9217474370497479,1.198
-0.15323489455388428,-0.9278505808606928,-0.23580001763448105,-0.05498029799062489,-0.6584759359084218,-0.20526193428556957,-0.9554991578511924,0.9258937604163736,1.808
0.1952666754787345,-1.6432882672386329,1.0344218021348328,0.4065077520945499,1.4815277459346343,-0.010551394259091003,-1.405097034394543,1.2763948005860917,2.478
-0.7097700204804006,0.5030247918951872,-0.7052277553395877,-0.24529167402826874,0.16941495582581623,0.029457601973324928,-0.6791837962255903,0.5753927202466483,2.256
-0.42483129423167887,-0.9278505808606928,-0.25320229614145257,-0.04396873243563679,0.501085530464688,0.044476678573539166,-0.2576857869662003,-0.5111605042794963,1.436
1.3918598916657718,0.34403863936675605,0.08178647969012777,-0.03652924691859865,-0.13911581128011097,-0.021198405870312385,-0.7026003522955585,0.8107291329320339,5.00001
1.6497403796286532,1.8544070883868518,-0.04341964219009044,-0.15983572241436433,-0.803313990466482,0.0022990461661706397,-0.6979170410815662,0.6755358745808566,2.988
-1.1143627314171975,1.8544070883868518,0.06054592380414086,0.11160079340230783,0.3073967711148559,0.01862816813329451,1.3580565818614618,-0.9367689101998724,0.841
0.26373949544073316,1.0594763257446962,-0.5648390693941957,-0.18263933214422018,-0.9267262973088529,0.025899052729940746,-0.6979170410815662,0.6505000859972992,1.898
-0.8703582630880806,1.6954209358584205,-0.18245876848288303,-0.18263933214422018,-0.865877173796295,-0.10695059548405975,2.449268094721887,-2.2536513896946966,1.058
0.1025108211576485,1.1389694020089116,-0.0837997715344855,-0.15171918335797496,-0.5179230308934993,-0.0344876264154263,0.9787083735280125,-1.2872699503695977,1.094
-1.0017001258522882,-0.6098782758038306,-0.023899666244387115,0.47481538993733996,-0.5941986927613536,-0.08774071434307137,1.5219724743512255,-0.20572388356016585,1.141
-0.7859813898535368,0.5825178681594028,-0.19250115546376909,-0.09481799051501591,0.444521556495268,0.1571000118135725,0.8569422819641862,-1.2872699503695977,1.573
0.4198980856268655,0.6620109444236183,0.0728261847104411,-0.13740903185359704,-0.8024569605578544,-0.13372043575950263,-0.7868999541474365,0.5954213511134857,4.563
0.13293132573936275,0.5030247918951872,-0.3584626803118205,-0.24212700970036607,-0.46564420646721727,0.01963202587208894,-0.7307002195795156,0.7606575557649332,2.024
